,id,title,content_y,cluster
24301,1501851709808_PTT02R,[其他] 106年08月04日信用交易統計,"106年08月04日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 330,825 291,742 4,493 8,726,996 8,761,587 融券(交易單位) 22,023 30,876 4,988 411,690 415,555 融資金額(仟元) 7,655,895 6,711,059 91,209 148,826,655 149,680,282 資增 8.54 億 券增 3,865 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 4.68 億 券減 1,341 張 -- ",9
24432,1502110501687_PTT02R,[其他] 106年08月07日信用交易統計,"106年08月07日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 380,561 337,640 3,695 8,759,038 8,798,264 融券(交易單位) 38,366 32,701 6,279 415,555 403,611 融資金額(仟元) 9,355,336 8,127,860 56,998 149,543,782 150,714,260 資增 11.70 億 券增 11,944 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 4.818 億 券增 5,756 張 -- ",9
24498,1502197606373_PTT02R,[其他] 106年08月08日信用交易統計,"106年08月08日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 373,579 354,099 5,326 8,798,263 8,812,417 融券(交易單位) 30,789 25,081 9,069 403,611 388,834 融資金額(仟元) 9,132,102 9,037,253 99,697 150,708,339 150,703,491 資減 0.05 億 券減 14,777 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 0.08 億 券減 3,519 張 -- ",9
24565,1502289186259_PTT02R,[其他] 106年08月09日信用交易統計,"106年08月09日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 291,717 334,587 5,559 8,812,414 8,763,985 融券(交易單位) 24,198 25,634 17,997 388,834 372,273 融資金額(仟元) 6,683,659 6,908,025 118,466 150,703,482 150,360,650 資減 3.43 億 券減 16,561 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 1.48 億 券增 3,456 張 -- ",9
24627,1502370183237_PTT02R,[其他] 106年08月10日信用交易統計,"106年08月10日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 351,526 462,506 5,561 8,763,985 8,647,444 融券(交易單位) 45,700 28,751 10,862 372,273 344,462 融資金額(仟元) 7,597,173 9,937,737 117,079 150,360,642 147,902,999 資減 24.58 億 券減 27,811 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 8.71 億 券減 8,608 張 -- ",9
24682,1502456970429_PTT02R,[其他] 106年08月11日信用交易統計,"106年08月11日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 286,537 301,662 4,912 8,647,444 8,627,407 融券(交易單位) 28,456 43,223 5,487 344,432 353,712 融資金額(仟元) 5,948,352 5,879,985 95,834 147,902,778 147,875,311 資減 0.27 億 券增 9,280 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 2.58 億 券增 906 張 -- ",9
24819,1502715771210_PTT02R,[其他] 106年08月14日信用交易統計,"106年08月14日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 305,375 365,779 10,148 8,627,395 8,556,843 融券(交易單位) 34,908 39,477 3,218 353,711 355,062 融資金額(仟元) 5,970,224 7,446,294 184,709 147,876,631 146,215,852 資減 16.61 億 券增 1,351 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 11.34 億 券減 6,060 張 -- ",9
24876,1502802540131_PTT02R,[其他] 106年08月15日信用交易統計,"106年08月15日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 275,749 275,979 7,915 8,556,843 8,548,698 融券(交易單位) 31,151 39,749 7,259 355,062 356,401 融資金額(仟元) 5,393,330 5,580,010 153,164 146,214,470 145,874,626 資減 3.40 億 券增 1,339 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 0.23 億 券增 9,342 張 -- ",9
24936,1502888052786_PTT02R,[其他] 106年08月16日信用交易統計,"106年08月16日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 290,193 244,021 7,932 8,548,692 8,586,932 融券(交易單位) 23,466 37,043 3,185 356,401 366,793 融資金額(仟元) 5,424,740 4,494,512 134,210 145,874,306 146,670,324 資增 7.96 億 券增 10,392 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 0.38 億 券減 10 張 -- ",9
24985,1502974458567_PTT02R,[其他] 106年08月17日信用交易統計,"106年08月17日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 348,797 308,126 9,576 8,586,928 8,618,023 融券(交易單位) 18,566 34,727 1,507 366,793 381,447 融資金額(仟元) 6,737,767 5,903,877 152,061 146,669,723 147,351,552 資增 6.82 億 券增 14,654 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 3.82 億 券增 3,991 張 -- ",9
25038,1503060816658_PTT02R,[其他] 106年08月18日信用交易統計,"106年08月18日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 275,581 269,556 10,138 8,619,659 8,615,546 融券(交易單位) 23,666 33,689 562 381,447 390,908 融資金額(仟元) 5,399,933 4,838,258 177,055 147,490,540 147,875,160 資增 3.85 億 券增 9,461 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 3.60 億 券增 1,222 張 -- ",9
25130,1503320616504_PTT02R,[其他] 106年08月21日信用交易統計,"106年08月21日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 304,719 278,244 4,185 8,615,541 8,637,831 融券(交易單位) 21,036 34,662 2,661 390,908 401,873 融資金額(仟元) 6,094,516 5,432,535 94,184 147,874,816 148,442,613 資增 5.68 億 券增 10,965 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 3.21 億 券增 3,837 張 -- ",9
25176,1503408625511_PTT02R,[其他] 106年08月22日信用交易統計,"106年08月22日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 360,171 328,344 8,034 8,637,831 8,661,624 融券(交易單位) 26,326 36,448 1,248 401,873 410,747 融資金額(仟元) 7,859,010 6,910,830 170,629 148,442,474 149,220,025 資增 7.78 億 券增 8,874 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 0.80 億 券減 3,610 張 -- ",9
25230,1503492358507_PTT02R,[其他] 106年08月23日信用交易統計,"106年08月23日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 341,273 339,905 5,178 8,661,621 8,657,811 融券(交易單位) 25,861 31,390 3,121 410,747 413,155 融資金額(仟元) 8,029,190 7,834,756 107,112 149,219,957 149,307,279 資增 0.87 億 券增 2,408 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 1.70 億 券增 2,710 張 -- ",9
25282,1503579300216_PTT02R,[其他] 106年08月24日信用交易統計,"106年08月24日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 377,790 346,314 6,291 8,656,225 8,681,410 融券(交易單位) 25,210 32,105 2,951 413,155 417,099 融資金額(仟元) 7,814,734 7,444,627 177,715 149,281,899 149,474,291 資增 1.92 億 券增 3,944 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 2.25 億 券增 1,976 張 -- ",9
25319,1503668226518_PTT02R,[其他] 106年08月25日信用交易統計,"106年08月25日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 410,906 402,691 8,106 8,681,408 8,681,517 融券(交易單位) 23,291 45,480 980 417,099 438,308 融資金額(仟元) 8,646,667 7,884,453 173,276 151,386,003 151,974,941 資增 5.89 億 券增 21,209 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 3.92 億 券增 3,827 張 -- ",9
25404,1503924335902_PTT02R,[其他] 106年08月28日信用交易統計,"106年08月28日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 440,454 417,806 4,975 8,680,128 8,697,802 融券(交易單位) 23,825 33,617 1,663 438,313 446,442 融資金額(仟元) 8,914,084 7,808,255 115,303 150,043,693 151,034,219 資增 9.91 億 券增 8,129 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 3.05 億 券增 2,201 張 -- ",9
25450,1504011601448_PTT02R,[其他] 106年08月29日信用交易統計,"106年08月29日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 425,855 332,518 7,610 8,690,794 8,776,521 融券(交易單位) 27,031 47,784 1,748 446,445 465,450 融資金額(仟元) 7,843,010 6,222,510 92,998 150,909,296 152,436,798 資增 15.28 億 券增 19,005 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 3.08 億 券減 2,825 張 -- ",9
25504,1504097686886_PTT02R,[其他] 106年08月30日信用交易統計,"106年08月30日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 437,955 369,125 8,104 8,776,521 8,837,246 融券(交易單位) 19,421 38,074 1,796 465,450 482,307 融資金額(仟元) 8,821,367 7,264,236 162,859 152,433,219 153,827,491 資增 13.94 億 券增 16,857 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 5.05 億 券增 1,929 張 -- ",9
25555,1504184842046_PTT02R,[其他] 106年08月31日信用交易統計,"106年08月31日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 408,542 326,764 3,888 8,837,258 8,915,148 融券(交易單位) 18,837 38,450 1,254 482,307 500,666 融資金額(仟元) 8,288,267 6,937,604 83,032 153,824,967 155,092,598 資增 12.68 億 券增 18,359 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 0.55 億 券減 551 張 -- ",9
25629,1504270179822_PTT02R,[其他] 106年09月01日信用交易統計,"106年09月01日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 409,367 370,744 10,805 8,915,148 8,942,967 融券(交易單位) 33,008 52,441 1,458 500,666 518,641 融資金額(仟元) 8,020,493 6,833,033 172,914 155,092,598 156,107,144 資增 10.15 億 券增 17,975 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 3.00 億 券增 2,263 張 -- ",9
25744,1504529979182_PTT02R,[其他] 106年09月04日信用交易統計,"106年09月04日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 371,671 374,750 8,441 8,942,966 8,931,446 融券(交易單位) 30,073 35,549 10,445 518,641 513,672 融資金額(仟元) 7,637,447 7,352,042 162,025 156,107,143 156,230,523 資增 1.23 億 券減 4,969 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 1.71 億 券減 479 張 -- ",9
25818,1504616542891_PTT02R,[其他] 106年09月05日信用交易統計,"106年09月05日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 407,541 366,285 4,718 8,932,400 8,968,937 融券(交易單位) 23,642 37,422 10,310 513,662 517,132 融資金額(仟元) 8,318,323 6,991,544 108,039 156,251,132 157,469,872 資增 12.19 億 券增 3,470 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 5.64 億 券增 10,682 張 -- ",9
25884,1504706072924_PTT02R,[其他] 106年09月06日信用交易統計,"106年09月06日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 402,488 405,636 8,042 8,968,936 8,957,746 融券(交易單位) 30,771 31,826 17,057 517,132 501,130 融資金額(仟元) 8,228,542 8,156,945 133,568 157,470,034 157,408,063 資減 0.62 億 券減 16,002 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 0.84 億 券增 8,343 張 -- ",9
25957,1504789981894_PTT02R,[其他] 106年09月07日信用交易統計,"106年09月07日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 465,998 438,410 5,968 8,953,396 8,975,016 融券(交易單位) 33,233 35,835 23,943 501,130 479,789 融資金額(仟元) 9,158,357 8,722,914 142,226 157,267,774 157,560,991 資增 2.93 億 券減 21,341 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 4.59 億 券減 652 張 -- ",9
26044,1504882506260_PTT02R,[其他] 106年09月08日信用交易統計,"106年09月08日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 406,813 348,566 10,163 8,993,322 9,041,406 融券(交易單位) 21,887 39,391 3,276 482,616 496,844 融資金額(仟元) 8,208,058 6,543,708 172,762 158,378,956 159,870,544 資增 14.91 億 券增 14,228 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 0.95 億 券增 1,053 張 -- ",9
26144,1505135824925_PTT02R,[其他] 106年09月11日信用交易統計,"106年09月11日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 483,206 413,139 4,332 9,041,392 9,107,127 融券(交易單位) 30,294 37,174 1,943 496,848 501,785 融資金額(仟元) 10,229,299 8,913,633 107,614 159,870,600 161,078,652 資增 12.08 億 券增 4,937 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 1.31 億 券減 3,932 張 -- ",9
26207,1505221704213_PTT02R,[其他] 106年09月12日信用交易統計,"106年09月12日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 425,959 389,212 5,325 9,101,990 9,133,412 融券(交易單位) 26,225 31,769 4,836 501,784 502,492 融資金額(仟元) 8,852,463 7,634,727 116,289 161,046,413 162,147,860 資增 11.01 億 券增 708 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 1.77 億 券減 6,431 張 -- ",9
26269,1505307908469_PTT02R,[其他] 106年09月13日信用交易統計,"106年09月13日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 366,595 360,808 18,324 9,133,406 9,120,869 融券(交易單位) 29,040 46,538 3,040 502,492 516,950 融資金額(仟元) 8,639,948 7,997,150 204,154 162,147,068 162,585,711 資增 4.39 億 券增 14,458 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 1.77 億 券減 6,432 張 -- ",9
26328,1505393848810_PTT02R,[其他] 106年09月14日信用交易統計,"106年09月14日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 323,792 292,450 9,847 9,106,106 9,127,601 融券(交易單位) 20,775 40,448 5,721 516,950 530,902 融資金額(仟元) 7,390,004 6,353,481 124,306 162,431,989 163,344,206 資增 9.12 億 券增 13,952 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 3.34 億 券增 611 張 -- ",9
26385,1505480758217_PTT02R,[其他] 106年09月15日信用交易統計,"106年09月15日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 365,728 378,884 10,339 9,127,602 9,104,107 融券(交易單位) 28,739 40,664 3,214 530,902 539,613 融資金額(仟元) 8,082,627 7,670,297 149,797 163,336,516 163,599,049 資增 2.63 億 券增 8,711 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 1.01 億 券減 993 張 -- ",9
26510,1505739146826_PTT02R,[其他] 106年09月18日信用交易統計,"106年09月18日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 496,221 423,453 5,129 9,104,107 9,171,746 融券(交易單位) 28,873 51,986 6,298 539,613 556,428 融資金額(仟元) 8,996,010 7,856,001 117,155 163,599,317 164,622,171 資增 10.233 億 券增 16,815 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 5.20 億 券增 356 張 -- ",9
26578,1505826182291_PTT02R,[其他] 106年09月19日信用交易統計,"106年09月19日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 413,338 384,868 4,483 9,159,426 9,183,413 融券(交易單位) 30,890 27,118 9,110 556,428 543,546 融資金額(仟元) 8,310,307 8,150,865 102,905 164,583,742 164,640,279 資增 0.57 億 券減 12,882 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 2.81 億 券減 340 張 -- ",9
26639,1505914752978_PTT02R,[其他] 106年09月20日信用交易統計,"106年09月20日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 329,250 321,385 4,853 9,183,411 9,186,423 融券(交易單位) 32,506 29,083 3,157 543,546 536,966 融資金額(仟元) 7,324,954 6,924,615 93,843 164,627,753 164,934,249 資增 3.06 億 券減 6,580 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 2.33 億 券減 1,270 張 -- ",9
26701,1506000711663_PTT02R,[其他] 106年09月21日信用交易統計,"106年09月21日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 310,150 261,653 6,735 9,186,419 9,228,181 融券(交易單位) 35,855 34,870 8,333 536,966 527,648 融資金額(仟元) 7,031,426 5,867,844 148,313 164,934,355 165,949,624 資增 10.02 億 券減 9,318 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 4.39 億 券增 2,349 張 -- ",9
26750,1506083887868_PTT02R,[其他] 106年09月22日信用交易統計,"106年09月22日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 297,830 353,738 5,550 9,196,528 9,135,070 融券(交易單位) 33,899 29,964 7,617 527,646 516,094 融資金額(仟元) 6,909,763 7,608,615 128,748 165,603,070 164,775,470 資減 8.28 億 券減 11,552 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 1.17 億 券減 2,368 張 -- ",9
26897,1506343802131_PTT02R,[其他] 106年09月25日信用交易統計,"106年09月25日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 299,972 357,658 9,141 9,145,179 9,078,352 融券(交易單位) 45,782 34,085 2,495 516,094 501,902 融資金額(仟元) 6,753,150 7,627,142 186,602 164,898,073 163,837,479 資減 10.61 億 券減 11,552 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 6.76 億 券減 7,156 張 -- ",9
26973,1506430013381_PTT02R,[其他] 106年09月26日信用交易統計,"106年09月26日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 262,719 336,113 6,977 9,078,331 8,997,960 融券(交易單位) 41,305 36,577 8,663 501,892 488,501 融資金額(仟元) 5,637,128 7,063,573 141,002 163,836,915 162,269,468 資減 15.67 億 券減 13,391 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 6.44 億 券減 4,112 張 -- ",9
27017,1506518987562_PTT02R,[其他] 106年09月27日信用交易統計,"106年09月27日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 231,133 221,578 5,224 8,997,949 9,002,280 融券(交易單位) 23,112 42,861 5,587 488,496 502,658 融資金額(仟元) 5,594,815 5,163,164 116,747 162,268,649 162,583,553 資增 3.15 億 券增 14,162 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 0.68 億 券增 2,795 張 -- ",9
27063,1506607371582_PTT02R,[其他] 106年09月28日信用交易統計,"106年09月28日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 264,069 237,012 6,790 9,004,165 9,024,432 融券(交易單位) 22,119 30,468 15,585 502,658 495,422 融資金額(仟元) 5,741,945 4,757,521 136,204 162,602,340 163,450,56 資增 8.48 億 券減 7,236 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 0.08 億 券減 223 張 -- ",9
27115,1506690080895_PTT02R,[其他] 106年09月29日信用交易統計,"106年09月29日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 209,657 241,340 6,394 9,023,718 8,985,641 融券(交易單位) 32,583 46,398 1,308 495,423 507,930 融資金額(仟元) 4,762,105 5,503,468 128,639 163,440,389 162,570,387 資減 8.70 億 券增 12,507 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 2.62 億 券減 541 張 -- ",9
27164,1506776125189_PTT02R,[其他] 106年09月30日信用交易統計,"106年09月30日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 189,984 175,853 3,567 8,985,638 8,996,201 融券(交易單位) 16,376 28,502 1,149 507,910 518,887 融資金額(仟元) 4,599,084 4,297,233 76,544 162,570,133 162,795,440 資增 2.25 億 券增 10,977 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 1.96 億 券增 3,690 張 -- ",9
27245,1506949455779_PTT02R,[其他] 106年10月02日信用交易統計,"106年10月02日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 250,628 222,294 7,655 9,008,898 9,029,577 融券(交易單位) 20,290 29,332 1,551 518,887 526,378 融資金額(仟元) 6,228,632 5,671,648 114,747 162,992,385 163,434,622 資增 4.42 億 券增 7,491 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 3.30 億 券增 3,453 張 -- ",9
27292,1507035856445_PTT02R,[其他] 106年10月03日信用交易統計,"106年10月03日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 254,787 238,739 4,902 9,029,566 9,040,712 融券(交易單位) 25,162 28,775 1,485 526,378 528,506 融資金額(仟元) 6,520,968 5,739,152 81,889 163,434,701 164,134,628 資增 7.00 億 券增 2,128 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 2.58 億 券增 1,104 張 -- ",9
27405,1507208871699_PTT02R,[其他] 106年10月05日信用交易統計,"106年10月05日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 282,786 254,822 8,092 9,036,341 9,056,214 融券(交易單位) 19,766 29,212 6,696 528,506 531,256 融資金額(仟元) 7,177,622 6,432,167 111,200 164,080,318 164,714,573 資增 6.34 億 券增 2,750 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 2.31 億 券增 5,901 張 -- ",9
27460,1507294241826_PTT02R,[其他] 106年10月06日信用交易統計,"106年10月06日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 270,295 271,337 8,110 9,084,493 9,075,341 融券(交易單位) 18,712 26,500 18,079 531,256 520,965 融資金額(仟元) 6,989,859 6,889,500 146,322 165,096,983 165,051,020 資減 0.46 億 券減 10,291 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 0.12 億 券減 1,623 張 -- ",9
27624,1507726430071_PTT02R,[其他] 106年10月11日信用交易統計,"106年10月11日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 345,419 331,496 6,514 9,076,001 9,083,410 融券(交易單位) 33,948 28,547 6,390 520,964 509,173 融資金額(仟元) 8,204,412 7,851,975 85,226 165,070,892 165,338,103 資增 2.67 億 券減 11,791 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 4.66 億 券減 1,871 張 -- ",9
27679,1507814164469_PTT02R,[其他] 106年10月12日信用交易統計,"106年10月12日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 289,302 255,651 8,638 9,083,400 9,104,412 融券(交易單位) 20,390 29,202 7,077 509,173 510,908 融資金額(仟元) 6,983,048 6,426,004 161,157 165,338,102 165,733,989 資增 3.96 億 券增 1,735 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 3.86 億 券增 4,677 張 ",9
27740,1507900030111_PTT02R,[其他] 106年10月13日信用交易統計,"106年10月13日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 288,646 284,393 8,098 9,108,409 9,104,564 融券(交易單位) 17,263 31,610 1,820 510,908 523,435 融資金額(仟元) 7,187,824 6,704,428 153,707 165,733,902 166,063,591 資增 3.30 億 券增 12,527 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 0.95 億 券增 1,527 張 -- ",9
27884,1508157821547_PTT02R,[其他] 106年10月16日信用交易統計,"106年10月16日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 345,219 310,694 10,698 9,105,260 9,129,087 融券(交易單位) 18,728 27,061 8,906 523,499 522,926 融資金額(仟元) 8,224,295 7,387,779 150,715 166,082,149 166,767,950 資增 6.86 億 券減 573 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 3.06 億 券增 2,632 張 -- ",9
27937,1508244897826_PTT02R,[其他] 106年10月17日信用交易統計,"106年10月17日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 309,001 327,828 5,004 9,129,084 9,105,253 融券(交易單位) 24,494 32,030 17,652 522,926 512,810 融資金額(仟元) 7,364,496 7,662,591 81,945 166,768,050 166,388,010 資減 3.80 億 券減 10,116 張 --------------------------------------------------------------------- 櫃買信用交易統計 資減 1.12 億 券減 1,146 張 -- ",9
27989,1508330739204_PTT02R,[其他] 106年10月18日信用交易統計,"106年10月18日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 309,391 302,143 7,562 9,105,251 9,104,937 融券(交易單位) 31,646 33,027 2,574 512,810 511,617 融資金額(仟元) 7,445,068 7,930,680 100,602 166,388,182 165,801,968 資減 5.86 億 券減 1,193 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 0.89 億 券減 1,828 張 -- ",9
28057,1508417231916_PTT02R,[其他] 106年10月19日信用交易統計,"106年10月19日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 303,343 328,132 3,440 9,097,005 9,068,776 融券(交易單位) 19,887 33,922 2,929 511,617 522,723 融資金額(仟元) 7,147,744 7,275,223 58,875 165,697,004 165,510,650 資減 1.86 億 券增 11,106 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 4.03 億 券增 3,799 張 -- ",9
28116,1508504285446_PTT02R,[其他] 106年10月20日信用交易統計,"106年10月20日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 263,131 258,411 7,354 9,072,614 9,069,980 融券(交易單位) 30,028 28,417 2,850 522,723 518,262 融資金額(仟元) 6,631,234 6,431,248 131,138 165,562,343 165,631,191 資增 0.69 億 券減 4,461 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 1.55 億 券增 153 張 -- ",9
28221,1508766757577_PTT02R,[其他] 106年10月23日信用交易統計,"106年10月23日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 303,765 267,355 6,728 9,069,977 9,099,659 融券(交易單位) 26,118 27,861 5,897 518,261 514,107 融資金額(仟元) 7,067,717 6,352,335 101,223 165,631,173 166,245,332 資增 6.14 億 券減 4,154 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 2.65 億 券增 2,787 張 -- ",9
28273,1508849184797_PTT02R,[其他] 106年10月24日信用交易統計,"106年10月24日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 304,719 296,107 4,957 9,099,679 9,103,334 融券(交易單位) 24,206 32,355 3,542 514,107 518,714 融資金額(仟元) 6,724,280 6,306,377 108,043 166,246,950 166,556,810 資增 3.10 億 券增 4,607 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 4.01 億 券增 2,417 張 -- ",9
28328,1508935465821_PTT02R,[其他] 106年10月25日信用交易統計,"106年10月25日信用交易統計 項目 買進 賣出 現金(券)償還 前日餘額 今日餘額 融資(交易單位) 352,736 350,292 4,860 9,104,158 9,101,742 融券(交易單位) 30,094 38,899 1,275 518,714 526,244 融資金額(仟元) 7,956,807 7,566,031 85,335 166,570,851 166,876,292 資增 3.05 億 券增 7,530 張 --------------------------------------------------------------------- 櫃買信用交易統計 資增 0.73 億 券增 1,287 張 -- ",9
