,id,title,content,cluster
25726,1504509059031_PTT02R,[其他] 106年09月04日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月04日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.78 10.36 +0.42 自營商(避險) 51.19 50.56 +0.63 投 信 8.56 12.62 -4.05 外資及陸資 175.79 193.18 -17.40 =========================================================== 合 計 246.32 266.75 -20.39 法人成交比重24.33% 明天正式中元普渡，趕快去買供品 ,5
25802,1504594045885_PTT02R,[其他] 106年09月05日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月05日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.80 13.98 -3.18 自營商(避險) 56.31 48.57 +7.73 投 信 7.64 11.85 -4.20 外資及陸資 227.91 231.06 -3.15 =========================================================== 合 計 302.66 305.46 -2.80 法人成交比重27.72% 令人無言的新主委…..大家今天普渡了嗎？ ,5
25860,1504681151092_PTT02R,[其他] 106年09月06日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月06日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.19 21.67 -11.48 自營商(避險) 54.23 67.65 -13.41 投 信 6.76 13.77 -7.01 外資及陸資 237.10 278.24 -41.14 =========================================================== 合 計 308.28 381.33 -73.05 法人成交比重28.79% 用股票投下不信任票 ,5
25931,1504767371048_PTT02R,[其他] 106年09月07日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月07日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.31 16.25 -5.94 自營商(避險) 53.81 56.07 -2.27 投 信 8.73 20.28 -11.54 外資及陸資 275.51 302.72 -27.22 =========================================================== 合 計 348.36 395.32 -46.96 法人成交比重28.63% 聽說某老師今天買昭輝卻招了一鼻子灰 ,5
26010,1504854292012_PTT02R,[其他] 106年09月08日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月08日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.51 11.74 +0.77 自營商(避險) 51.97 46.69 +5.28 投 信 6.53 14.18 -7.65 外資及陸資 326.75 291.05 +35.70 =========================================================== 合 計 397.76 363.66 +34.10 法人成交比重31.71% 太陽黑子大爆炸 ,5
26128,1505112943601_PTT02R,[其他] 106年09月11日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月11日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 9.94 13.03 -3.09 自營商(避險) 46.68 61.36 -14.68 投 信 8.15 10.97 -2.82 外資及陸資 232.88 270.07 -37.19 =========================================================== 合 計 297.65 355.43 -57.78 法人成交比重25.10% 盤面很亂，外資買超股優先考慮 ,5
26193,1505199912468_PTT02R,[其他] 106年09月12日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月12日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 11.88 10.63 +1.25 自營商(避險) 54.36 52.23 +2.12 投 信 13.17 14.47 -1.30 外資及陸資 253.26 285.04 -31.18 =========================================================== 合 計 332.67 362.37 -29.70 法人成交比重27.91% 已買好耐放的高麗菜以備颱風後菜價大漲 ,5
26249,1505286529987_PTT02R,[其他] 106年09月13日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月13日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 13.11 13.63 -0.52 自營商(避險) 48.02 58.32 -10.30 投 信 7.97 11.63 -3.65 外資及陸資 235.80 327.15 -91.35 =========================================================== 合 計 304.91 410.73 -105.82 法人成交比重28.60% 新品發表會裡最喜歡第三代智慧錶 ,5
26314,1505371758878_PTT02R,[其他] 106年09月14日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月14日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 11.89 12.93 -1.04 自營商(避險) 59.03 49.95 +9.09 投 信 9.90 11.57 -1.67 外資及陸資 281.70 307.32 -25.62 =========================================================== 合 計 362.53 381.77 -19.24 法人成交比重30.55% 大盤回測月線 ,5
26363,1505458235074_PTT02R,[其他] 106年09月15日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月15日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 13.46 14.09 -0.62 自營商(避險) 61.20 58.99 +2.22 投 信 16.36 11.57 +4.79 外資及陸資 554.07 562.81 -8.73 =========================================================== 合 計 645.10 647.45 -2.35 法人成交比重41.66% →突然跳這麼高是怎樣 ,5
26490,1505718559586_PTT02R,[其他] 106年09月18日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月18日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 15.74 11.06 +4.68 自營商(避險) 66.63 53.59 +13.04 投 信 20.47 13.72 +6.75 外資及陸資 278.32 248.81 +29.51 =========================================================== 合 計 381.17 327.18 +53.98 法人成交比重26.50% 是?星不是丹心 ,5
26562,1505803499576_PTT02R,[其他] 106年09月19日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月19日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 13.86 15.92 -2.06 自營商(避險) 50.49 74.26 -23.77 投 信 15.98 14.19 +1.79 外資及陸資 259.75 319.97 -60.22 =========================================================== 合 計 340.08 424.34 -84.26 法人成交比重27.86% 高檔震盪，回測月線 ,5
26614,1505892598064_PTT02R,[其他] 106年09月20日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月20日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 14.33 25.09 -10.77 自營商(避險) 45.17 75.90 -30.73 投 信 12.47 18.14 -5.67 外資及陸資 296.93 335.07 -38.14 =========================================================== 合 計 368.90 454.40 -85.30 法人成交比重32.44% 今天台指期結算，明天央行理事會 ,5
26686,1505977772620_PTT02R,[其他] 106年09月21日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月21日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 14.24 11.01 +3.23 自營商(避險) 64.95 47.98 +16.98 投 信 7.65 12.33 -4.68 外資及陸資 267.66 319.72 -52.06 =========================================================== 合 計 354.50 391.04 -36.54 法人成交比重31.18% 紅茶店記者會就是那幾個問題無限迴圈 ,5
26735,1506064176067_PTT02R,[其他] 106年09月22日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月22日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.43 14.32 -3.88 自營商(避險) 42.67 71.39 -28.72 投 信 11.58 16.43 -4.85 外資及陸資 244.76 323.21 -78.45 =========================================================== 合 計 309.44 425.35 -115.91 法人成交比重30.71% 海上試爆氫彈→第五福龍丸→哥吉拉 ,5
26877,1506323115287_PTT02R,[其他] 106年09月25日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月25日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.65 19.46 -6.81 自營商(避險) 53.89 58.04 -4.16 投 信 11.99 24.41 -12.42 外資及陸資 283.60 325.46 -41.85 =========================================================== 合 計 362.12 427.36 -65.24 法人成交比重30.36% 你相信谷大師嗎？我相信谷歌大神(亂入) ,5
26950,1506409729061_PTT02R,[其他] 106年09月26日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月26日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 13.96 17.75 -3.79 自營商(避險) 55.60 55.89 -0.29 投 信 22.87 8.79 +14.08 外資及陸資 296.31 372.00 -75.69 =========================================================== 合 計 388.75 454.43 -65.68 法人成交比重34.77% 嘿嘿，內外資對作 ,5
27005,1506496043937_PTT02R,[其他] 106年09月27日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月27日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.22 16.09 -3.87 自營商(避險) 54.61 42.17 +12.44 投 信 14.02 7.04 +6.98 外資及陸資 269.39 290.43 -21.04 =========================================================== 合 計 350.24 355.73 -5.49 法人成交比重32.64% 愛在曖昧不明時最美，盤在多空不明時最煩 ,5
27046,1506583244825_PTT02R,[其他] 106年09月28日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月28日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 9.23 11.97 -2.74 自營商(避險) 47.74 49.30 -1.56 投 信 7.19 5.04 +2.15 外資及陸資 266.56 349.30 -82.74 =========================================================== 合 計 330.73 415.61 -84.88 法人成交比重35.34% 教師節快樂 ,5
27096,1506667782766_PTT02R,[其他] 106年09月29日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月29日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 7.77 11.28 -3.51 自營商(避險) 47.80 47.15 +0.65 投 信 5.33 11.42 -6.08 外資及陸資 305.79 260.82 +44.97 =========================================================== 合 計 366.69 330.67 +36.03 法人成交比重35.13% 十月量縮的序曲 ,5
27154,1506755213192_PTT02R,[其他] 106年09月30日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年09月30日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 7.13 3.36 +3.77 自營商(避險) 36.83 26.15 +10.68 投 信 8.31 4.59 +3.72 外資及陸資 14.29 11.07 +3.22 =========================================================== 合 計 66.57 45.18 +21.39 法人成交比重10.44% 預計週日睡一整天 ,5
27224,1506928203598_PTT02R,[其他] 106年10月02日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月02日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 14.83 7.45 +7.38 自營商(避險) 49.86 39.79 +10.07 投 信 10.40 9.04 +1.37 外資及陸資 220.15 208.22 +11.93 =========================================================== 合 計 295.25 264.51 +30.74 法人成交比重28.38% 上半週是做二休一，不是一不做二不休 ,5
27273,1507013678555_PTT02R,[其他] 106年10月03日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月03日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.37 7.45 +4.92 自營商(避險) 43.12 48.53 -5.40 投 信 10.36 9.10 +1.26 外資及陸資 223.82 266.93 -43.10 =========================================================== 合 計 289.68 332.01 -42.33 法人成交比重29.17% 股好錢圓賺長久 中秋節快樂 ,5
27369,1507186275026_PTT02R,[其他] 106年10月05日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月05日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.27 10.65 -0.38 自營商(避險) 50.26 36.26 +14.00 投 信 9.61 11.66 -2.05 外資及陸資 247.07 210.16 +36.91 =========================================================== 合 計 317.21 268.73 +48.48 法人成交比重27.88% 開盤跳空漲停安心繼續睡 ,5
27443,1507273613897_PTT02R,[其他] 106年10月06日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月06日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 8.37 9.49 -1.12 自營商(避險) 40.83 42.73 -1.89 投 信 6.82 7.06 -0.24 外資及陸資 255.60 225.33 +30.27 =========================================================== 合 計 311.63 284.61 +27.02 法人成交比重27.79% 長假歸來兮，食無虞 連假快樂 ,5
27600,1507704276999_PTT02R,[其他] 106年10月11日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月11日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 14.71 16.93 -2.22 自營商(避險) 60.31 65.91 -5.60 投 信 13.20 8.43 +4.77 外資及陸資 537.70 442.39 +95.32 =========================================================== 合 計 625.92 533.66 +92.26 法人成交比重38.43% ,5
27662,1507790809992_PTT02R,[其他] 106年10月12日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月12日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.86 9.02 +3.84 自營商(避險) 59.74 52.62 +7.12 投 信 13.51 11.49 +2.03 外資及陸資 396.07 334.79 +61.28 =========================================================== 合 計 482.19 407.91 +74.27 法人成交比重35.78% 討厭下雨 ,5
27721,1507879463859_PTT02R,[其他] 106年10月13日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月13日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 13.45 9.14 +4.31 自營商(避險) 56.37 52.38 +3.99 投 信 12.74 8.42 +4.32 外資及陸資 323.09 296.64 +26.45 =========================================================== 合 計 405.64 366.57 +39.07 法人成交比重31.88% 《氣象戰》&《英倫對決》 ,5
27863,1508137009614_PTT02R,[其他] 106年10月16日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月16日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.88 10.54 +2.34 自營商(避險) 62.76 55.33 +7.43 投 信 13.25 8.79 +4.46 外資及陸資 351.34 301.94 +49.40 =========================================================== 合 計 440.23 376.60 +63.63 法人成交比重32.50% 太陽出來了，「太陽能大聯盟」也出來了 ,5
27922,1508223537646_PTT02R,[其他] 106年10月17日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月17日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 11.65 15.62 -3.97 自營商(避險) 41.76 56.36 -14.60 投 信 14.07 11.79 +2.28 外資及陸資 296.41 292.09 +4.32 =========================================================== 合 計 363.89 375.86 -11.97 法人成交比重31.12% 開高走低 ,5
27974,1508310271702_PTT02R,[其他] 106年10月18日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月18日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 19.00 25.63 -6.63 自營商(避險) 51.36 64.62 -13.26 投 信 11.76 13.93 -2.17 外資及陸資 374.70 340.17 +34.53 =========================================================== 合 計 456.83 444.36 +12.47 法人成交比重33.03% 烏雲密佈 ,5
28030,1508397371301_PTT02R,[其他] 106年10月19日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月19日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 16.11 11.57 +4.54 自營商(避險) 68.97 39.90 +29.07 投 信 8.85 11.67 -2.82 外資及陸資 295.09 238.78 +56.31 =========================================================== 合 計 389.02 301.92 +87.10 法人成交比重29.08% 自營商回補 ,5
28099,1508484182512_PTT02R,[其他] 106年10月20日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月20日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.26 10.09 +2.17 自營商(避險) 55.73 48.83 +7.90 投 信 12.21 9.49 +2.71 外資及陸資 385.36 352.56 +32.80 =========================================================== 合 計 465.57 419.98 +45.59 法人成交比重35.54% ,5
28205,1508741785122_PTT02R,[其他] 106年10月23日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月23日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 9.90 10.18 -0.28 自營商(避險) 51.66 47.02 +4.64 投 信 18.67 18.63 +0.05 外資及陸資 214.52 206.46 +8.06 =========================================================== 合 計 294.76 282.29 +12.47 法人成交比重27.66% ,5
28260,1508828001690_PTT02R,[其他] 106年10月24日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月24日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 11.10 10.69 +0.42 自營商(避險) 62.04 43.58 +18.46 投 信 10.80 12.81 -2.01 外資及陸資 250.13 242.52 +7.62 =========================================================== 合 計 334.08 309.59 +24.48 法人成交比重29.06% MOSFET ,5
28306,1508915970834_PTT02R,[其他] 106年10月25日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月25日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.76 13.40 -2.64 自營商(避險) 53.11 48.12 +5.00 投 信 15.62 15.58 +0.05 外資及陸資 244.04 240.26 +3.78 =========================================================== 合 計 323.53 317.35 +6.18 法人成交比重26.97% LED ,5
28372,1509000934345_PTT02R,[其他] 106年10月26日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月26日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.40 9.93 +0.47 自營商(避險) 64.97 44.50 +20.47 投 信 11.45 11.11 +0.33 外資及陸資 240.43 228.57 +11.84 =========================================================== 合 計 327.26 294.11 +33.14 法人成交比重28.25% 連漲三天的MOSFET ,5
28440,1509087590855_PTT02R,[其他] 106年10月27日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月27日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.40 21.25 -10.86 自營商(避險) 61.43 76.43 -15.00 投 信 21.70 16.23 +5.48 外資及陸資 251.93 261.18 -9.26 =========================================================== 合 計 345.46 375.09 -29.63 法人成交比重24.61% 驚天動地60分線 ,5
28592,1509346302533_PTT02R,[其他] 106年10月30日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年10月30日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 13.47 16.70 -3.22 自營商(避險) 70.82 57.61 +13.21 投 信 11.48 10.13 +1.34 外資及陸資 308.17 273.78 +34.38 =========================================================== 合 計 403.94 358.22 +45.72 法人成交比重31.17% 天冷衣上身 ,5
28614,1509676674833_PTT02R,[其他] 106年11月02日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月02日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.62 11.46 -0.84 自營商(避險) 55.16 53.73 +1.42 投 信 6.96 9.65 -2.69 外資及陸資 246.73 258.33 -11.60 =========================================================== 合 計 319.47 333.18 -13.71 法人成交比重28.16% 沒有股版的日子，大家想念可可寧嗎？ ,5
28644,1509692829175_PTT02R,[其他] 106年11月03日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月03日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.09 11.05 +1.04 自營商(避險) 59.15 47.65 +11.49 投 信 10.54 9.83 +0.71 外資及陸資 235.35 239.05 -3.71 =========================================================== 合 計 317.12 307.59 +9.53 法人成交比重27.63% PTT用的磁碟陣列是哪一家…是不是該放空…(誤) ,5
28781,1509951331693_PTT02R,[其他] 106年11月06日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月06日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.10 14.87 -2.77 自營商(避險) 56.21 53.77 +2.44 投 信 15.78 10.30 +5.48 外資及陸資 248.55 278.79 -30.24 =========================================================== 合 計 332.63 357.72 -25.09 法人成交比重30.66% 忽冷忽熱的天氣，忽高忽低的指數 ,5
28852,1510037585955_PTT02R,[其他] 106年11月07日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月07日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 11.92 12.28 -0.35 自營商(避險) 74.12 58.16 +15.96 投 信 13.48 15.26 -1.79 外資及陸資 268.95 236.15 +5.81 =========================================================== 合 計 368.47 348.85 +19.62 法人成交比重28.84% 外資期現貨都轉買 ,5
28927,1510124884847_PTT02R,[其他] 106年11月08日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月08日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 15.34 10.10 +5.24 自營商(避險) 60.10 61.09 -0.99 投 信 16.32 16.15 +0.17 外資及陸資 249.43 282.57 -33.14 =========================================================== 合 計 341.18 369.90 -28.72 法人成交比重29.60% ,5
29000,1510217385868_PTT02R,[其他] 106年11月09日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月09日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.86 18.76 -5.90 自營商(避險) 52.33 80.06 -27.73 投 信 8.53 14.49 -5.95 外資及陸資 311.89 343.37 -31.48 =========================================================== 合 計 385.62 456.69 -71.07 法人成交比重29.05% 今天可可寧大怎麼不見了呢? ,5
29067,1510297617300_PTT02R,[其他] 106年11月10日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月10日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.69 15.50 -4.81 自營商(避險) 63.20 55.91 +7.29 投 信 9.31 19.02 -9.71 外資及陸資 262.18 279.59 -17.42 =========================================================== 合 計 345.37 370.01 -24.64 法人成交比重30.10% 一閃一閃亮晶晶 ,5
29222,1510556867907_PTT02R,[其他] 106年11月13日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月13日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 11.69 13.48 -1.79 自營商(避險) 56.27 63.15 -6.88 投 信 15.42 17.38 -1.96 外資及陸資 276.17 294.37 -18.19 =========================================================== 合 計 359.55 288.37 -28.82 法人成交比重26.57% 近來的股市如天氣，忽冷忽熱、忽晴忽雨 ,5
29301,1510642075772_PTT02R,[其他] 106年11月14日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月14日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 12.17 15.78 -3.61 自營商(避險) 61.34 58.17 +3.17 投 信 9.51 11.31 -1.80 外資及陸資 332.06 324.48 +7.58 =========================================================== 合 計 415.08 409.74 +5.34 法人成交比重33.27% 季報結束換結算 ,5
29376,1510728951195_PTT02R,[其他] 106年11月15日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月15日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 16.34 20.97 -4.63 自營商(避險) 60.42 73.01 -12.58 投 信 15.27 12.11 +3.16 外資及陸資 312.16 449.51 -137.35 =========================================================== 合 計 404.19 555.60 -151.41 法人成交比重37.93% Winter is coming. ,5
29450,1510815218866_PTT02R,[其他] 106年11月16日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月16日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.82 8.04 +2.78 自營商(避險) 60.85 44.90 +15.95 投 信 10.47 10.33 +0.13 外資及陸資 245.80 265.00 -19.20 =========================================================== 合 計 327.93 328.27 -0.34 法人成交比重31.37% 還是要小心 ,5
29506,1510901772508_PTT02R,[其他] 106年11月17日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月17日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.56 9.62 +0.94 自營商(避險) 70.00 56.59 +13.41 投 信 9.74 7.33 +2.41 外資及陸資 349.56 323.83 +25.73 =========================================================== 合 計 439.86 397.36 +42.50 法人成交比重33.08% 安心渡周末，準備吃火鍋 ,5
29640,1511162793386_PTT02R,[其他] 106年11月20日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月20日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 10.33 8.21 +2.12 自營商(避險) 57.46 53.90 +3.56 投 信 9.58 13.06 -3.48 外資及陸資 249.41 275.00 -25.59 =========================================================== 合 計 326.77 350.17 -23.40 法人成交比重31.25% 進站畫面是熊大和兔兔實在太可愛了所以我就遲到了 ,5
29691,1511247773618_PTT02R,[其他] 106年11月21日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月21日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 11.67 9.90 +1.76 自營商(避險) 95.76 52.25 +43.51 投 信 9.73 10.32 -0.59 外資及陸資 386.04 309.47 +76.57 =========================================================== 合 計 503.20 381.95 +121.25 法人成交比重32.45% 一閃一閃亮晶晶，滿天都是漲停板 ,5
29759,1511333260585_PTT02R,[其他] 106年11月22日三大法人買賣金額統計表,http://www.twse.com.tw/zh/page/trading/fund/BFI82U.html 106年11月22日三大法人買賣金額統計表 單位名稱 買進金額(億元) 賣出金額(億元) 買賣差額(億元) 自營商(自行買賣) 19.52 16.00 +3.52 自營商(避險) 97.28 83.16 +14.11 投 信 22.97 13.92 +9.07 外資及陸資 490.95 406.54 +84.41 =========================================================== 合 計 630.72 519.59 +111.12 法人成交比重32.20% 是不是該輪到生技了？ ,5
