,id,title,content,cluster
165431,178367,嘉裕 107年9月營收1.01億、年減18.99%,"嘉裕(1417)9月營收資料(單位千元) <BR> 當月 本年累計 營收 101,137 1,072,834 去年同期 124,841 1,565,536 增減 -23,704 -492,702 增減百分比 -18.99% -31.47%",6
165432,178368,曜亞 107年9月營收9014萬、年減5.46%,"曜亞(4138)9月營收資料(單位千元) <BR> 當月 本年累計 營收 90,148 898,924 去年同期 95,353 858,579 增減 -5,205 40,345 增減百分比 -5.46% 4.70%",6
165433,178369,欣技 107年9月營收1.58億、年增32.89%,"欣技(6160)9月營收資料(單位千元) <BR> 當月 本年累計 營收 157,897 1,077,104 去年同期 118,815 833,429 增減 39,082 243,675 增減百分比 32.89% 29.24%",6
165437,178373,營收：台南(1473)9月營收7億390萬元，月增率-21.44%，年增率-8.61%,台南(1473)自結107年9月營收7億390萬元，和上個月的8億9605萬8000元相較，減少金額為1億9215萬8000元，較上月減少21.44%，和106年同月的7億7019萬元相較，減少金額為6629萬元，較106年同月減少8.61%。<BR> 累計107年1-9月營收66億7798萬元，和106年同期的64億8297萬6000元相較，增加金額為1億9500萬4000元，較106年同期增加3.01%。,6
165438,178374,營收：保瑞(6472)9月營收1億2814萬元，月增率3.92%，年增率298.72%,保瑞藥業(6472)自結107年9月營收1億2814萬8000元，和上個月的1億2330萬4000元相較，增加金額為484萬4000元，較上月增加3.92%，和106年同月的3214萬元相較，增加金額為9600萬8000元，較106年同月增加298.72%。<BR> 累計107年1-9月營收9億9296萬6000元，和106年同期的2億4384萬1000元相較，增加金額為7億4912萬5000元，較106年同期增加307.22%。,6
165439,178375,宏洲 107年9月營收3.26億、年增42.20%,"宏洲(1413)9月營收資料(單位千元) <BR> 當月 本年累計 營收 325,589 2,717,076 去年同期 228,963 2,338,737 增減 96,626 378,339 增減百分比 42.20% 16.18%",6
165440,178376,台南 107年9月營收7.04億、年減8.61%,"台南(1473)9月營收資料(單位千元) <BR> 當月 本年累計 營收 703,900 6,677,980 去年同期 770,190 6,482,976 增減 -66,290 195,004 增減百分比 -8.61% 3.01%",6
165442,178378,營收：太普高(3284)9月營收8320萬元，月增率50.10%，年增率18.10%,太普高(3284)自結107年9月營收8320萬1000元，和上個月的5542萬9000元相較，增加金額為2777萬2000元，較上月增加50.10%，和106年同月的7044萬7000元相較，增加金額為1275萬4000元，較106年同月增加18.10%。<BR> 累計107年1-9月營收6億6816萬6000元，和106年同期的6億1660萬5000元相較，增加金額為5156萬1000元，較106年同期增加8.36%。,6
165446,178382,營收：台苯(1310)9月營收14億4205萬元，月增率11.42%，年增率9.12%,台苯(1310)自結107年9月營收14億4205萬7000元，和上個月的12億9423萬3000元相較，增加金額為1億4782萬4000元，較上月增加11.42%，和106年同月的13億2155萬3000元相較，增加金額為1億2050萬4000元，較106年同月增加9.12%。<BR> 累計107年1-9月營收119億8140萬7000元，和106年同期的109億4673萬1000元相較，增加金額為10億3467萬6000元，較106年同期增加9.45%。,6
165448,178384,營收：泰谷(3339)9月營收6058萬元，月增率3.39%，年增率-22.21%,泰谷(3339)自結107年9月營收6058萬2000元，和上個月的5859萬1000元相較，增加金額為199萬1000元，較上月增加3.39%，和106年同月的7788萬1000元相較，減少金額為1729萬9000元，較106年同月減少22.21%。<BR> 累計107年1-9月營收5億4230萬5000元，和106年同期的5億8198萬5000元相較，減少金額為3968萬元，較106年同期減少6.82%。,6
165461,178397,營收：華邦電(2344)9月營收43億1886萬元，月增率-9.34%，年增率0.07%,華邦電(2344)自結107年9月營收43億1886萬4000元，和上個月的47億6427萬6000元相較，減少金額為4億4541萬2000元，較上月減少9.34%，和106年同月的43億1578萬4000元相較，增加金額為308萬元，較106年同月增加0.07%。<BR> 累計107年1-9月營收393億2205萬9000元，和106年同期的343億8614萬3000元相較，增加金額為49億3591萬6000元，較106年同期增加14.35%。,6
165462,178398,營收：欣技(6160)9月營收1億5789萬元，月增率-5.09%，年增率32.89%,欣技資訊(6160)自結107年9月營收1億5789萬7000元，和上個月的1億6637萬1000元相較，減少金額為847萬4000元，較上月減少5.09%，和106年同月的1億1881萬5000元相較，增加金額為3908萬2000元，較106年同月增加32.89%。<BR> 累計107年1-9月營收10億7710萬4000元，和106年同期的8億3342萬9000元相較，增加金額為2億4367萬5000元，較106年同期增加29.24%。,6
165463,178399,營收：嘉裕(1417)9月營收1億113萬元，月增率19.21%，年增率-18.99%,嘉裕(1417)自結107年9月營收1億113萬7000元，和上個月的8483萬6000元相較，增加金額為1630萬1000元，較上月增加19.21%，和106年同月的1億2484萬1000元相較，減少金額為2370萬4000元，較106年同月減少18.99%。<BR> 累計107年1-9月營收10億7283萬4000元，和106年同期的15億6553萬6000元相較，減少金額為4億9270萬2000元，較106年同期減少31.47%。,6
165465,178401,營收：普萊德(6263)9月營收1億2687萬元，月增率-5.92%，年增率8.95%,普萊德科(6263)自結107年9月營收1億2687萬2000元，和上個月的1億3486萬1000元相較，減少金額為798萬9000元，較上月減少5.92%，和106年同月的1億1644萬7000元相較，增加金額為1042萬5000元，較106年同月增加8.95%。<BR> 累計107年1-9月營收9億9519萬8000元，和106年同期的9億9382萬元相較，增加金額為137萬8000元，較106年同期增加0.14%。,6
165467,178403,華邦電 107年9月營收43.19億、年增0.07%,"華邦電(2344)9月營收資料(單位千元) <BR> 當月 本年累計 營收 4,318,864 39,322,059 去年同期 4,315,784 34,386,143 增減 3,080 4,935,916 增減百分比 0.07% 14.35%",6
165468,178404,普萊德 107年9月營收1.27億、年增8.95%,"普萊德(6263)9月營收資料(單位千元) <BR> 當月 本年累計 營收 126,872 995,198 去年同期 116,447 993,820 增減 10,425 1,378 增減百分比 8.95% 0.14%",6
165469,178405,上奇 107年9月營收8.20億、年增86.25%,"上奇(6123)9月營收資料(單位千元) <BR> 當月 本年累計 營收 820,411 3,540,716 去年同期 440,481 3,168,927 增減 379,930 371,789 增減百分比 86.25% 11.73% 備註:子公司營收成長",6
165480,178416,營收：年興(1451)9月營收8億6330萬元，月增率12.51%，年增率11.48%,年興(1451)自結107年9月營收8億6330萬元，和上個月的7億6724萬4000元相較，增加金額為9605萬6000元，較上月增加12.51%，和106年同月的7億7441萬7000元相較，增加金額為8888萬3000元，較106年同月增加11.48%。<BR> 累計107年1-9月營收64億3610萬6000元，和106年同期的70億8741萬9000元相較，減少金額為6億5131萬3000元，較106年同期減少9.19%。,6
165481,178417,營收：昆盈(2365)9月營收1億7736萬元，月增率-11.83%，年增率-19.41%,昆盈(2365)自結107年9月營收1億7736萬元，和上個月的2億116萬6000元相較，減少金額為2380萬6000元，較上月減少11.83%，和106年同月的2億2007萬2000元相較，減少金額為4271萬2000元，較106年同月減少19.41%。<BR> 累計107年1-9月營收14億8482萬8000元，和106年同期的18億5795萬4000元相較，減少金額為3億7312萬6000元，較106年同期減少20.08%。,6
165482,178418,營收：維熹(3501)9月營收5億5420萬元，月增率1.68%，年增率3.72%,維熹科技(3501)自結107年9月營收5億5420萬1000元，和上個月的5億4499萬1000元相較，增加金額為921萬元，較上月增加1.68%，和106年同月的5億3431萬9000元相較，增加金額為1988萬2000元，較106年同月增加3.72%。<BR> 累計107年1-9月營收40億7732萬8000元，和106年同期的36億8730萬元相較，增加金額為3億9002萬8000元，較106年同期增加10.58%。,6
165483,178419,營收：燿華(2367)9月營收18億790萬元，月增率-0.04%，年增率7.14%,燿華(2367)自結107年9月營收18億0790萬5000元，和上個月的18億879萬7000元相較，減少金額為89萬2000元，較上月減少0.04%，和106年同月的16億8742萬9000元相較，增加金額為1億2047萬6000元，較106年同月增加7.14%。<BR> 累計107年1-9月營收143億1351萬8000元，和106年同期的120億730萬8000元相較，增加金額為23億621萬元，較106年同期增加19.21%。,6
165484,178420,營收：(坤)霖(4527)9月營收2億7059萬元，月增率21.03%，年增率11.11%,(坤)霖(4527)自結107年9月營收2億7059萬5000元，和上個月的2億2356萬9000元相較，增加金額為4702萬6000元，較上月增加21.03%，和106年同月的2億4354萬7000元相較，增加金額為2704萬8000元，較106年同月增加11.11%。<BR> 累計107年1-9月營收21億8302萬4000元，和106年同期的18億8003萬9000元相較，增加金額為3億298萬5000元，較106年同期增加16.12%。,6
165485,178421,保瑞 107年9月營收1.28億、年增298.72%,"保瑞(6472)9月營收資料(單位千元) <BR> 當月 本年累計 營收 128,148 992,966 去年同期 32,140 243,841 增減 96,008 749,125 增減百分比 298.72% 307.22% 備註:3月起併益邦營收",6
165486,178422,太普高 107年9月營收8320萬、年增18.10%,"太普高(3284)9月營收資料(單位千元) <BR> 當月 本年累計 營收 83,201 668,166 去年同期 70,447 616,605 增減 12,754 51,561 增減百分比 18.10% 8.36%",6
165487,178423,方土霖 107年9月營收2.71億、年增11.11%,"方土霖(4527)9月營收資料(單位千元) <BR> 當月 本年累計 營收 270,595 2,183,024 去年同期 243,547 1,880,039 增減 27,048 302,985 增減百分比 11.11% 16.12%",6
165488,178424,年興 107年9月營收8.63億、年增11.48%,"年興(1451)9月營收資料(單位千元) <BR> 當月 本年累計 營收 863,300 6,436,106 去年同期 774,417 7,087,419 增減 88,883 -651,313 增減百分比 11.48% -9.19%",6
165489,178425,昆盈 107年9月營收1.77億、年減19.41%,"昆盈(2365)9月營收資料(單位千元) <BR> 當月 本年累計 營收 177,360 1,484,828 去年同期 220,072 1,857,954 增減 -42,712 -373,126 增減百分比 -19.41% -20.08%",6
165490,178426,營收：宏洲(1413)9月營收3億2558萬元，月增率7.19%，年增率42.20%,宏洲纖維(1413)自結107年9月營收3億2558萬9000元，和上個月的3億373萬元相較，增加金額為2185萬9000元，較上月增加7.19%，和106年同月的2億2896萬3000元相較，增加金額為9662萬6000元，較106年同月增加42.20%。<BR> 累計107年1-9月營收27億1707萬6000元，和106年同期的23億3873萬7000元相較，增加金額為3億7833萬9000元，較106年同期增加16.18%。,6
165492,178428,營收：和勤(1586)9月營收2億4129萬元，月增率14.47%，年增率25.71%,和勤(1586)自結107年9月營收2億4129萬7000元，和上個月的2億1078萬元相較，增加金額為3051萬7000元，較上月增加14.47%，和106年同月的1億9194萬8000元相較，增加金額為4934萬9000元，較106年同月增加25.71%。<BR> 累計107年1-9月營收19億286萬7000元，和106年同期的15億8726萬9000元相較，增加金額為3億1559萬8000元，較106年同期增加19.88%。,6
165495,178431,營收：大江(8436)9月營收8億8164萬元續創新高，月增率8.90%，年增率124.70%,大江(8436)自結107年9月營收8億8164萬4000元，續創新高，和上個月的8億951萬8000元相較，增加金額為7212萬6000元，較上月增加8.90%，和106年同月的3億9235萬9000元相較，增加金額為4億8928萬5000元，較106年同月增加124.70%。<BR> 累計107年1-9月營收53億0576萬3000元，和106年同期的29億310萬4000元相較，增加金額為24億265萬9000元，較106年同期增加82.76%。,6
165496,178432,營收：倍微(6270)9月營收2億5057萬元，月增率-13.11%，年增率-7.79%,倍微(6270)自結107年9月營收2億5057萬7000元，和上個月的2億8839萬元相較，減少金額為3781萬3000元，較上月減少13.11%，和106年同月的2億7175萬3000元相較，減少金額為2117萬6000元，較106年同月減少7.79%。<BR> 累計107年1-9月營收23億5818萬7000元，和106年同期的19億7302萬7000元相較，增加金額為3億8516萬元，較106年同期增加19.52%。,6
165499,178435,維熹 107年9月營收5.54億、年增3.72%,"維熹(3501)9月營收資料(單位千元) <BR> 當月 本年累計 營收 554,201 4,077,328 去年同期 534,319 3,687,300 增減 19,882 390,028 增減百分比 3.72% 10.58%",6
165500,178436,大江 107年9月營收8.82億、年增124.70%,"大江(8436)9月營收資料(單位千元) <BR> 當月 本年累計 營收 881,644 5,305,763 去年同期 392,359 2,903,104 增減 489,285 2,402,659 增減百分比 124.70% 82.76% 備註:業績成長",6
165503,178439,營收：融程電(3416)9月營收1億1108萬元，月增率-9.87%，年增率-8.28%,融程電(3416)自結107年9月營收1億1108萬2000元，和上個月的1億2325萬6000元相較，減少金額為1217萬4000元，較上月減少9.87%，和106年同月的1億2110萬7000元相較，減少金額為1002萬5000元，較106年同月減少8.28%。<BR> 累計107年1-9月營收11億3830萬7000元，和106年同期的10億2797萬9000元相較，增加金額為1億1032萬8000元，較106年同期增加10.73%。,6
165510,178446,融程電 107年9月營收1.11億、年減8.28%,"融程電(3416)9月營收資料(單位千元) <BR> 當月 本年累計 營收 111,082 1,138,307 去年同期 121,107 1,027,979 增減 -10,025 110,328 增減百分比 -8.28% 10.73%",6
165513,178449,營收：啟發電(6512)9月營收2812萬元，月增率-15.67%，年增率-28.75%,啟發電子(6512)自結107年9月營收2812萬2000元，和上個月的3334萬9000元相較，減少金額為522萬7000元，較上月減少15.67%，和106年同月的3947萬2000元相較，減少金額為1135萬元，較106年同月減少28.75%。<BR> 累計107年1-9月營收2億7455萬8000元，和106年同期的2億9738萬1000元相較，減少金額為2282萬3000元，較106年同期減少7.67%。,6
165515,178451,營收：日馳(1526)9月營收9429萬元，月增率-11.37%，年增率-29.07%,日馳(1526)自結107年9月營收9429萬元，和上個月的1億639萬3000元相較，減少金額為1210萬3000元，較上月減少11.37%，和106年同月的1億3294萬元相較，減少金額為3865萬元，較106年同月減少29.07%。<BR> 累計107年1-9月營收9億820萬7000元，和106年同期的9億5002萬7000元相較，減少金額為4182萬元，較106年同期減少4.40%。,6
165520,178456,日馳 107年9月營收9429萬、年減29.07%,"日馳(1526)9月營收資料(單位千元) <BR> 當月 本年累計 營收 94,290 908,207 去年同期 132,940 950,027 增減 -38,650 -41,820 增減百分比 -29.07% -4.40%",6
165521,178457,矽創 107年9月營收9.22億、年增5.90%,"矽創(8016)9月營收資料(單位千元) <BR> 當月 本年累計 營收 921,845 7,503,375 去年同期 870,484 6,995,758 增減 51,361 507,617 增減百分比 5.90% 7.26%",6
165525,178461,營收：南六(6504)9月營收5億3933萬元，月增率-2.73%，年增率-0.99%,南六(6504)自結107年9月營收5億3933萬元，和上個月的5億5448萬4000元相較，減少金額為1515萬4000元，較上月減少2.73%，和106年同月的5億4472萬1000元相較，減少金額為539萬1000元，較106年同月減少0.99%。<BR> 累計107年1-9月營收49億7940萬6000元，和106年同期的47億5799萬4000元相較，增加金額為2億2141萬2000元，較106年同期增加4.65%。,6
165526,178462,飛捷 107年9月營收4.26億、年減12.08%,"飛捷(6206)9月營收資料(單位千元) <BR> 當月 本年累計 營收 425,687 5,413,704 去年同期 484,179 4,851,706 增減 -58,492 561,998 增減百分比 -12.08% 11.58%",6
165527,178463,營收：緯軟(4953)9月營收3億6250萬元續創新高，月增率1.67%，年增率51.26%,緯創軟體(4953)自結107年9月營收3億6250萬5000元續創新高，和上個月的3億5652萬3000元相較，增加金額為598萬2000元，較上月增加1.67%，和106年同月的2億3966萬元相較，增加金額為1億2284萬5000元，較106年同月增加51.26%。<BR> 累計107年1-9月營收28億2917萬1000元，和106年同期的20億1235萬3000元相較，增加金額為8億1681萬8000元，較106年同期增加40.59%。,6
165528,178464,營收：精華(1565)9月營收5億4352萬元，月增率-3.00%，年增率-7.91%,精華(1565)自結107年9月營收5億4352萬9000元，和上個月的5億6039萬1000元相較，減少金額為1686萬2000元，較上月減少3.00%，和106年同月的5億9024萬3000元相較，減少金額為4671萬4000元，較106年同月減少7.91%。<BR> 累計107年1-9月營收49億6829萬6000元，和106年同期的47億7548萬4000元相較，增加金額為1億9281萬2000元，較106年同期增加4.04%。,6
165529,178465,營收：東捷(8064)9月營收6億7567萬元，月增率6.36%，年增率152.66%,東捷(8064)自結107年9月營收6億7567萬6000元，和上個月的6億3521萬5000元相較，增加金額為4046萬1000元，較上月增加6.36%，和106年同月的2億6742萬1000元相較，增加金額為4億825萬5000元，較106年同月增加152.66%。<BR> 累計107年1-9月營收47億8556萬3000元，和106年同期的31億1747萬7000元相較，增加金額為16億6808萬6000元，較106年同期增加53.51%。,6
165531,178467,緯軟 107年9月營收3.63億、年增51.26%,"緯軟(4953)9月營收資料(單位千元) <BR> 當月 本年累計 營收 362,505 2,829,171 去年同期 239,660 2,012,353 增減 122,845 816,818 增減百分比 51.26% 40.59% 備註:本年度業務量成長所致",6
165532,178468,東捷 107年9月營收6.76億、年增152.66%,"東捷(8064)9月營收資料(單位千元) <BR> 當月 本年累計 營收 675,676 4,785,563 去年同期 267,421 3,117,477 增減 408,255 1,668,086 增減百分比 152.66% 53.51% 備註:本公司受惠於面板客戶建廠期間大量交機，致本年單月及累計營收較去年同期大幅增加。",6
165536,178472,營收：康友-KY(6452)9月營收4億5374萬元，月增率2.01%，年增率19.04%,康友-KY(6452)自結107年9月營收4億5374萬5000元，較上月增加2.01%，較106年同月增加19.04%；累計107年1-9月營收37億6390萬9000元，較106年同期增加23.84%。,6
165537,178473,龍邦 107年9月營收626萬、年減90.87%,"龍邦(2514)9月營收資料(單位千元) <BR> 當月 本年累計 營收 6,266 85,178 去年同期 68,662 1,595,954 增減 -62,396 -1,510,776 增減百分比 -90.87% -94.66% 備註:本公司自107年1月起，採權益法認列投資損益及金融資產處分損益重分類至營業外收支項下所致",6
165541,178477,營收：龍邦(2514)9月營收626萬元，月增率-39.91%，年增率-90.87%,龍邦國際(2514)自結107年9月營收626萬6000元，和上個月的1042萬9000元相較，減少金額為416萬3000元，較上月減少39.91%，和106年同月的6866萬2000元相較，減少金額為6239萬6000元，較106年同月減少90.87%。<BR> 累計107年1-9月營收8517萬8000元，和106年同期的15億9595萬4000元相較，減少金額為15億1077萬6000元，較106年同期減少94.66%。,6
165542,178478,營收：耕興(6146)9月營收2億6005萬元，月增率1.58%，年增率-9.12%,耕興(6146)自結107年9月營收2億6005萬4000元，和上個月的2億5600萬8000元相較，增加金額為404萬6000元，較上月增加1.58%，和106年同月的2億8616萬1000元相較，減少金額為2610萬7000元，較106年同月減少9.12%。<BR> 累計107年1-9月營收22億2397萬4000元，和106年同期的22億5840萬元相較，減少金額為3442萬6000元，較106年同期減少1.52%。,6
165543,178479,營收：彩晶(6116)9月營收11億5277萬元，月增率-13.08%，年增率-45.89%,彩晶(6116)自結107年9月營收11億5277萬6000元，和上個月的13億2636萬4000元相較，減少金額為1億7358萬8000元，較上月減少13.08%，和106年同月的21億3060萬9000元相較，減少金額為9億7783萬3000元，較106年同月減少45.89%。<BR> 累計107年1-9月營收136億7610萬1000元，和106年同期的175億9221萬元相較，減少金額為39億1610萬9000元，較106年同期減少22.26%。,6
165544,178480,營收：飛捷(6206)9月營收4億2568萬元，月增率-26.54%，年增率-12.08%,飛捷(6206)自結107年9月營收4億2568萬7000元，和上個月的5億7954萬9000元相較，減少金額為1億5386萬2000元，較上月減少26.54%，和106年同月的4億8417萬9000元相較，減少金額為5849萬2000元，較106年同月減少12.08%。<BR> 累計107年1-9月營收54億1370萬4000元，和106年同期的48億5170萬6000元相較，增加金額為5億6199萬8000元，較106年同期增加11.58%。,6
165547,178483,營收：華榮(1608)9月營收6億5203萬元，月增率-7.27%，年增率6.28%,華榮(1608)自結107年9月營收6億5203萬1000元，和上個月的7億317萬8000元相較，減少金額為5114萬7000元，較上月減少7.27%，和106年同月的6億1347萬6000元相較，增加金額為3855萬5000元，較106年同月增加6.28%。<BR> 累計107年1-9月營收64億7991萬9000元，和106年同期的62億4948萬2000元相較，增加金額為2億3043萬7000元，較106年同期增加3.69%。,6
165548,178484,營收：艾華(6204)9月營收4338萬元，月增率-23.59%，年增率-9.47%,艾華電子(6204)自結107年9月營收4338萬6000元，和上個月的5678萬1000元相較，減少金額為1339萬5000元，較上月減少23.59%，和106年同月的4792萬7000元相較，減少金額為454萬1000元，較106年同月減少9.47%。<BR> 累計107年1-9月營收4億7131萬8000元，和106年同期的4億7013萬6000元相較，增加金額為118萬2000元，較106年同期增加0.25%。,6
165550,178486,營收：泰博(4736)9月營收4億3045萬元，月增率18.14%，年增率39.59%,泰博(4736)自結107年9月營收4億3045萬9000元，和上個月的3億6435萬元相較，增加金額為6610萬9000元，較上月增加18.14%，和106年同月的3億837萬4000元相較，增加金額為1億2208萬5000元，較106年同月增加39.59%。<BR> 累計107年1-9月營收31億2923萬元，和106年同期的24億1685萬7000元相較，增加金額為7億1237萬3000元，較106年同期增加29.48%。,6
165551,178487,營收：至寶電(3226)9月營收1億6870萬元，月增率5.30%，年增率50.86%,至寶電(3226)自結107年9月營收1億6870萬8000元，和上個月的1億6020萬3000元相較，增加金額為850萬5000元，較上月增加5.30%，和106年同月的1億1183萬1000元相較，增加金額為5687萬7000元，較106年同月增加50.86%。<BR> 累計107年1-9月營收12億5985萬3000元，和106年同期的9億3709萬5000元相較，增加金額為3億2275萬8000元，較106年同期增加34.44%。,6
165554,178490,營收：茂綸(6227)9月營收7億1033萬元，月增率-14.99%，年增率17.15%,茂綸(6227)自結107年9月營收7億1033萬1000元，和上個月的8億3564萬8000元相較，減少金額為1億2531萬7000元，較上月減少14.99%，和106年同月的6億631萬8000元相較，增加金額為1億401萬3000元，較106年同月增加17.15%。<BR> 累計107年1-9月營收61億8388萬8000元，和106年同期的46億986萬1000元相較，增加金額為15億7402萬7000元，較106年同期增加34.14%。,6
165556,178492,艾華 107年9月營收4338萬、年減9.47%,"艾華(6204)9月營收資料(單位千元) <BR> 當月 本年累計 營收 43,386 471,318 去年同期 47,927 470,136 增減 -4,541 1,182 增減百分比 -9.47% 0.25%",6
165558,178494,營收：連宇(2482)9月營收7565萬元，月增率-10.59%，年增率22.74%,連宇(2482)自結107年9月營收7565萬5000元，和上個月的8461萬7000元相較，減少金額為896萬2000元，較上月減少10.59%，和106年同月的6164萬元相較，增加金額為1401萬5000元，較106年同月增加22.74%。<BR> 累計107年1-9月營收7億5909萬6000元，和106年同期的5億9666萬8000元相較，增加金額為1億6242萬8000元，較106年同期增加27.22%。,6
165559,178495,營收：禾瑞亞(3556)9月營收8183萬元，月增率-14.25%，年增率-23.11%,禾瑞亞(3556)自結107年9月營收8183萬5000元，和上個月的9544萬4000元相較，減少金額為1360萬9000元，較上月減少14.25%，和106年同月的1億642萬8000元相較，減少金額為2459萬3000元，較106年同月減少23.11%。<BR> 累計107年1-9月營收8億593萬9000元，和106年同期的8億6434萬2000元相較，減少金額為5840萬3000元，較106年同期減少6.76%。,6
165560,178496,營收：祥業(3465)9月營收12萬元，月增率-65.84%，年增率-54.07%,祥業(3465)自結107年9月營收12萬4000元，和上個月的36萬3000元相較，減少金額為23萬9000元，較上月減少65.84%，和106年同月的27萬元相較，減少金額為14萬6000元，較106年同月減少54.07%。<BR> 累計107年1-9月營收1101萬2000元，和106年同期的4625萬6000元相較，減少金額為3524萬4000元，較106年同期減少76.19%。,6
165561,178497,營收：力鵬(1447)9月營收15億8483萬元，月增率5.14%，年增率13.27%,力鵬(1447)自結107年9月營收15億8483萬5000元，和上個月的15億724萬2000元相較，增加金額為7759萬3000元，較上月增加5.14%，和106年同月的13億9918萬4000元相較，增加金額為1億8565萬1000元，較106年同月增加13.27%。<BR> 累計107年1-9月營收140億1323萬元，和106年同期的120億4549萬2000元相較，增加金額為19億6773萬8000元，較106年同期增加16.34%。,6
165562,178498,鉅明 107年9月營收5366萬、年減65.08%,"鉅明(8928)9月營收資料(單位千元) <BR> 當月 本年累計 營收 53,660 1,226,420 去年同期 153,667 1,385,753 增減 -100,007 -159,333 增減百分比 -65.08% -11.50% 備註:高爾夫市場在第二、三季為傳統淡季，去年九月淡季不淡，營收比前年同期增加。今年九月恢復以往淡季狀況，因而比去年同期減少。",6
165563,178499,同致 107年9月營收5.74億、年減7.27%,"同致(3552)9月營收資料(單位千元) <BR> 當月 本年累計 營收 573,877 5,361,551 去年同期 618,899 5,386,123 增減 -45,022 -24,572 增減百分比 -7.27% -0.46%",6
165564,178500,致新 107年9月營收4.62億、年增14.56%,"致新(8081)9月營收資料(單位千元) <BR> 當月 本年累計 營收 462,049 3,317,628 去年同期 403,309 2,894,596 增減 58,740 423,032 增減百分比 14.56% 14.61%",6
165565,178501,茂綸 107年9月營收7.10億、年增17.15%,"茂綸(6227)9月營收資料(單位千元) <BR> 當月 本年累計 營收 710,331 6,183,888 去年同期 606,318 4,609,861 增減 104,013 1,574,027 增減百分比 17.15% 34.14%",6
165571,178507,力鵬 107年9月營收15.85億、年增13.27%,"力鵬(1447)9月營收資料(單位千元) <BR> 當月 本年累計 營收 1,584,835 14,013,230 去年同期 1,399,184 12,045,492 增減 185,651 1,967,738 增減百分比 13.27% 16.34%",6
165573,178509,新日光 107年9月營收10.23億、年減2.50%,"新日光(3576)9月營收資料(單位千元) <BR> 當月 本年累計 營收 1,022,603 8,096,975 去年同期 1,048,874 6,848,685 增減 -26,271 1,248,290 增減百分比 -2.50% 18.23%",6
165574,178510,連宇 107年9月營收7565萬、年增22.74%,"連宇(2482)9月營收資料(單位千元) <BR> 當月 本年累計 營收 75,655 759,096 去年同期 61,640 596,668 增減 14,015 162,428 增減百分比 22.74% 27.22%",6
165575,178511,營收：勁豐(6577)9月營收1億4357萬元，月增率-23.56%，年增率-18.83%,勁豐(6577)自結107年9月營收1億4357萬7000元，和上個月的1億8783萬8000元相較，減少金額為4426萬1000元，較上月減少23.56%，和106年同月的1億7689萬3000元相較，減少金額為3331萬6000元，較106年同月減少18.83%。<BR> 累計107年1-9月營收13億4431萬元，和106年同期的12億8915萬2000元相較，增加金額為5515萬8000元，較106年同期增加4.28%。,6
165576,178512,營收：美亞(2020)9月營收3億4787萬元，月增率-10.39%，年增率-20.01%,美亞鋼管(2020)自結107年9月營收3億4787萬元，和上個月的3億8824萬元相較，減少金額為4037萬元，較上月減少10.39%，和106年同月的4億3490萬1000元相較，減少金額為8703萬1000元，較106年同月減少20.01%。<BR> 累計107年1-9月營收35億5134萬2000元，和106年同期的37億2454萬6000元相較，減少金額為1億7320萬4000元，較106年同期減少4.65%。,6
165577,178513,營收：聯上(4113)9月營收1億756萬元，月增率-18.12%，年增率-5.29%,聯上(4113)自結107年9月營收1億0756萬2000元，和上個月的1億3137萬4000元相較，減少金額為2381萬2000元，較上月減少18.12%，和106年同月的1億1356萬7000元相較，減少金額為600萬5000元，較106年同月減少5.29%。<BR> 累計107年1-9月營收16億7420萬9000元，和106年同期的6億3032萬9000元相較，增加金額為10億4388萬元，較106年同期增加165.61%。,6
165578,178514,營收：寶雅(5904)9月營收12億5044萬元，月增率4.70%，年增率11.86%,寶雅(5904)自結107年9月營收12億5044萬2000元，和上個月的11億9422萬5000元相較，增加金額為5621萬7000元，較上月增加4.70%，和106年同月的11億1787萬6000元相較，增加金額為1億3256萬6000元，較106年同月增加11.86%。<BR> 累計107年1-9月營收105億1022萬7000元，和106年同期的98億7996萬8000元相較，增加金額為6億3025萬9000元，較106年同期增加6.38%。,6
165583,178519,營收：玉晶光(3406)9月營收7億8742萬元，月增率-4.32%，年增率-14.63%,玉晶光(3406)自結107年9月營收7億8742萬4000元，和上個月的8億2306萬1000元相較，減少金額為3563萬7000元，較上月減少4.32%，和106年同月的9億2240萬7000元相較，減少金額為1億3498萬3000元，較106年同月減少14.63%。<BR> 累計107年1-9月營收57億8659萬4000元，和106年同期的52億7143萬9000元相較，增加金額為5億1515萬5000元，較106年同期增加9.77%。,6
165589,178525,力麗 107年9月營收10.15億、年減0.42%,"力麗(1444)9月營收資料(單位千元) <BR> 當月 本年累計 營收 1,014,598 9,392,293 去年同期 1,018,848 8,198,476 增減 -4,250 1,193,817 增減百分比 -0.42% 14.56%",6
165590,178526,營收：閎暉(3311)9月營收2億1559萬元，月增率-13.04%，年增率-10.54%,閎暉(3311)自結107年9月營收2億1559萬4000元，和上個月的2億4794萬8000元相較，減少金額為3235萬4000元，較上月減少13.04%，和106年同月的2億4100萬4000元相較，減少金額為2541萬元，較106年同月減少10.54%。<BR> 累計107年1-9月營收16億4944萬1000元，和106年同期的17億140萬7000元相較，減少金額為5196萬6000元，較106年同期減少3.05%。,6
